name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;304;0;466;3071;1087;3071;1018;0
header;190;60;190;93;1833;93;1833;60
A;990;127;990;156;1011;156;1011;127
D;635;224;635;240;644;240;644;224
B;1001;795;1001;824;1022;824;1022;795
C;1000;1462;1000;1490;1022;1490;1022;1462
B;749;1613;749;1632;763;1632;763;1613
A;983;1623;983;1627;988;1627;988;1623
D;1005;2127;1005;2154;1026;2154;1026;2127
A;516;2473;516;2496;538;2496;538;2473
A;488;2541;488;2566;508;2566;508;2541
A;502;2575;502;2601;522;2601;522;2575
A;518;2645;518;2669;536;2669;536;2645
A;490;2679;490;2705;510;2705;510;2679
B;529;2679;529;2704;548;2704;548;2679
B;444;2784;444;2809;462;2809;462;2784
A;661;2784;661;2811;681;2811;681;2784
