name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;553;0;623;3085;991;3085;944;0
header;116;109;116;158;1753;158;1753;109
A;921;185;921;211;942;211;942;185
A;890;404;890;404;890;404;890;404
B;672;725;672;750;686;750;686;725
A;816;781;816;787;822;787;822;781
B;926;892;926;919;947;919;947;892
A;644;961;644;968;650;968;650;961
A;905;1239;905;1245;911;1245;911;1239
A;902;1417;902;1443;916;1443;916;1417
C;930;1571;930;1599;950;1599;950;1571
D;943;2238;943;2265;965;2265;965;2238
A;656;2569;656;2575;663;2575;663;2569
