name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;118;0;234;3081;1181;3081;1019;0
header;89;170;89;209;1734;209;1734;170
B;908;845;908;874;929;874;929;845
B;170;924;170;935;178;935;178;924
A;307;968;307;980;314;980;314;968
A;381;1081;381;1083;384;1083;384;1081
C;904;1528;904;1555;925;1555;925;1528
B;600;1683;600;1708;614;1708;614;1683
A;886;1747;886;1759;893;1759;893;1747
D;910;2191;910;2220;934;2220;934;2191
B;1014;2323;1014;2342;1028;2342;1028;2323
A;1125;2857;1125;2859;1126;2859;1126;2857
