name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;337;0;779;3081;1855;3081;1541;0
header;219;103;219;139;1855;139;1855;103
A;1022;167;1022;195;1042;195;1042;167
A;886;277;886;288;893;288;893;277
A;817;689;817;699;823;699;823;689
B;1027;835;1027;862;1048;862;1048;835
A;1631;923;1631;934;1639;934;1639;923
A;678;1101;678;1113;685;1113;685;1101
B;716;1271;716;1289;729;1289;729;1271
C;1027;1503;1027;1533;1049;1533;1049;1503
A;1423;1731;1423;1739;1430;1739;1430;1731
A;1698;1788;1698;1797;1705;1797;1705;1788
A;1632;1923;1632;1934;1639;1934;1639;1923
A;691;1969;691;1980;698;1980;698;1969
D;1030;2179;1030;2206;1052;2206;1052;2179
A;1771;2549;1771;2554;1777;2554;1777;2549
D;1032;2843;1032;2857;1039;2857;1039;2843
