name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1018;0;1225;3067;1712;3067;1526;0
header;486;302;486;383;1560;383;1560;302
A;1266;60;1266;66;1270;66;1270;60
A;1208;84;1208;89;1213;89;1213;84
A;1531;292;1531;294;1533;294;1533;292
C;1202;721;1202;754;1225;754;1225;721
A;1236;721;1236;754;1264;754;1264;721
C;1141;721;1141;754;1170;754;1170;721
A;1592;1722;1592;1726;1597;1726;1597;1722
A;1438;1735;1438;1735;1438;1735;1438;1735
C;1157;1861;1157;1899;1188;1899;1188;1861
B;1247;1862;1247;1900;1276;1900;1276;1862
B;1288;1890;1288;1906;1299;1906;1299;1890
A;1401;1956;1401;1960;1405;1960;1405;1956
